text,label_id
"Nếu tính trên cả nước thì phải lên cả nghìn tỷ.. rồi bao nhiêu hàng quán phải đóng cửa, học sinh nghỉ học ko biết đến bao giờ, xáo trộn cả 1 nền kinh tế..chán chả buồn nói.",0
Không thể tưởng tượng nổi... Bọn chúng ăn bất chấp thủ đoạn,2
Vlog: ăn mừng nút bạc cùng team sbtc của thầy giáo ba,0
Giúp mình với mọi người ơi,0
tư bản giãy chết và kết quả là chúng nó vẫn cho con cháu gd sang đấy giãy chết =]],2
"Đổ đổ cc, ad bộ mày muốn cưa chưn rồi bà bộ trưởng đến thăm mày rồi đổ thừa cho cái số à?! Đm, khôn thì im đi nha, tụi nó không có lương tâm đâu, sẽ hiếp nắng mày cho tới chết đó, ý tao là ám chỉ mấy thằng dư luận viên kìa.",2
"Đã là thế giới thứ 3 thiệt thòi ai cũng có nỗi buồn nhưng xem Cô rất yêu đời,luôn vui tươi hài hước",0
link đâu con mẹ m,1
Chém bớt đi cho xh phát triển .tốn tiền của nhà nc !,2
"Các bạn đọc thông cảm bme của tg ad đi gặm xương rồi, k mang nó theo nên nó xàm lồn, ngồi liếm cứt của bọn Bốc Bãi Cứt ra ăn đấy",2
cái mặt trông như côn đồ vậy =.=,1
Bai vo nay Bac Ho ma con song bung tay 1 cai la ong toi.can gi phai sung voi dao.dung la ba que ba xao...,2
Bạn nuôi được những gì???,0
Con. Quy nay. No. Khung.nang. No ngao da. Het. Thuoc. Chua.,2
Đm cái con nhà quê nhiều tham vọng !! Sủa ít thôi .,2
Quốc tịch VN nhưng sống ở Anh có nghĩa là sang anh sinh sống 1 tgian sau khi nhiễm bệnh thì về VN :)),0
Đờ mờ cuộc sống,1
Khải Quân trẻ trâu vcl,1
Cực kì thuyết phục ☺,0
T chán quá mà,0
Gu thời trang gạ địt à 😀,1
Nói ý kiến của mình mà bị gọi là phản động.... Xàm VL,1
xộn lào quá hà :))) 1 chai bán 1tr giảm còn 300k hai chai :v hàng giả chính hãng nha cả nhà :v,1
Chắc trước đây may làm đi ha sao họ cứ gd đu may vậy,2
CON NAY MAT DAI THAT,2
DMCSVN,2
Cái vụ 4000 tỷ 1 tháng thì đéo thấy ói cái máu lol nào ra cả,1
Kkk...xjn loj cho mjh hoj co mjh hjeu la aj zay ?,0
@Đại Phu Miền tây nói ngọng chữ V thành qu chứ chữ gốc là đi văng hoặc li văng chứ không ai viết là quăng cả.,0
Buồn của Thầy,0
Chan,0
"từ từ đừng cmt nhanh quá, từ từ nghệ sĩ nỗi noi vào 1 2 câu rồi cái tụi mầy lại dơ cái tánh chó ra tung hô à, lũ đa nhan cách :))))))",2
Lê Văn Quật xin video bạn ơi,0
Vlol v:))),1
Tu Kim Khoa,0
Ơ tưởng thầy chơi gay 😢,2
Thằng to ăn to .thằng bé ăn bé đúng là tấn trò đời,1
Tủnn Tủnn trẩu,2
Đào cái đầu ko có não của ad àh,2
Chào em ! Hôm nay em đẹp lắm luôn . Bọn chị ủng hộ em ! Em hãy dùng văn hóa chửi - Chửi đau chửi đớn con chó Linh em nhé . Chào em .,2
Haha từ hồi tớ thấy hình diễn viên hài Công Lý đc in trên sách luật. Tớ chợt hiểu ngay ý nghĩa của bộ giáo dục muốn truyền tải thông tin. Pháp luật là thể loại hài hước :v. Sợ rừng rú quá đi thôi,1
Mikaela Hyakuya chủ tịch cái vẹo gì tầm này... Đinh la thăng còn hẹo... Dăm ba thằng chủ tịch ghẻ,2
đã đảo Hàn xẻng bị CS mua chuộc treo cờ máu!!! bên cali mà bắt chước treo thế này chắc nhiều ông bà đứt gân máu tăng xong chết quá 🥶,2
Mỗi tháng đc có 600 bạc tiền lương mà ngu như chó. Đây gọi là con chó và ng đi săn.,2
Mất mặt người miền Tây .. miệng thì chửi Bắc kỳ. Nhưng cai miệng thì chữa tục tiểu ha. linh cá lóc .đừng có về vn nữa ha...,2
Hanh Viet tất cả những lập luận viết sai chính tả đều như l,1
mất dậy thật,1
Thu Hít k nghe thì thou bớt khịa dùm.,2
Vl anh ơi 🤣,1
"Tạm dừng dùng Facebook làm gì anh ơi , mặc kệ miệng lưỡi thiên hạ họ nói gì thì nói , đâu phải ai cũng là người trong cuộc đâu . Vì vậy anh hãy tiếp tục sử dụng Facebook đi , để còn biết trên Facebook anh đang bị cđm chửi sml chứ",2
Huy Lê T thấy có chữ Đụ =]] Mắt t hoa hay gì ?,1
Thanh Tú,0
"mà khổ , con mèo nhà anh Độ thì nhậu nhẹt suốt ngày, có khi lúc đó đang say xỉn vs mấy con hàng xóm ấy :V",0
Mất văn hóa..mặc vậy bó tay.....cơm. phong cách như cc người ta.😋😋😋,1
nhai đi nhai lại đéo biết mỏi mỏ àh,1
được a ưi,0
Ad sao mày bố láo thế,2
"Ngoài bệnh kiêu ngạo , tự hào dân tộc ảo tưởng . Thì còn bệnh hùa theo phong trào , luôn coi tư tưởng của số đông , miệt thị cá nhân khác biệt . Những đứa "" phản động "" như mình , khi phát biểu suy nghĩ cá nhân , luôn có sẵn 1 tiểu đoàn bò đỏ cuồng cộng trực chờ nhảy vào mồm tổng sỉ vả mình ^_^",2
Cô Minh Hiếu dễ thương quá ạ. =)))),0
Lợi cái đầu buồi j hả,1
Con này nó mà về VN thì tập xác định. Đúng là thật khó mà tha thứ được.,2
"Thợ tóc đâyyyy, ai cắt tóc kkkkk =)))",0
Mà ở đó họ còn xây dựng trên sa mạc :(,0
sela buff sm cho abee,0
Đkm mấy ngày nay không thấy lũ dâm loạn viên xuất hiện,2
Cho liếm hậu m*n cái abe :)),2
Chắc chờ ng eo đi học về,0
Trung ám ảnh,0
"Vcl tự nhiên chửi người khác ngu rồi đem trường hợp ngu của nó ra ví dụ! Đụ mẹ thằng ""lỏng bao"" dành hết phần ngu người khác! Não teo rồi hoá chó à",2
DLV thì cần đéo gì biết phải hay trái ?,1
Cuộc sống mà 😩,0
Bán online 10 năm mà đm đạo đức kém vc boom hàng chết mẹ nó đi mng ơi :)),2
xét nghiệm xong các anh CA Said :,0
Ở VN có 2 thằng Trung Khựa thì ác với VN còn thằng Hàn thì coi thường khinh VN thì kết quả là,2
Có giáo án ms tui idol của thầy =)),0
TPHCM nhé. Sài Gòn không như vậy.,1
Loại nghiện game + săm trổ k có tương lai đâu nha,1
Vâng a rất thượng đẳng,2
Ý kiến cái củ cải . Lên phường mau,1
Cố vấn tổng thống Mỹ chậm quá. Ông phải lệnh cho trump. Cho toàn dân mỹ uống thuốc sốt rét và lấy máu của người có bệnh truyền cho nhiều người chưa có bệnh để miễn dịch cộng đồng. Nghe nói ở thủ đô có thuốc rồi mà ở Cali chúng tôi chưa có thuốc.,0
Thanh Trẻ Trâu đm :)),2
DLV dân lưu vong đâu?,2
Tui nghĩ con má đó nếu có hết bệnh thì nó cx phải xứng đáng là nhận án tử hình,2
Gia Cát Lồn =))))),2
"Hoan hô chú bộ đội đánh mỹ tài ghê , tàu bay mỹ chú bắn cho tan tành 😂😂 sau khi đánh mỹ thì nó thế này đây",2
chúc mừng em đã trúng thưởng event lần này nhé! em inb về fanpage + hình ảnh cmt này nhé! Thầy inb em ko được <3,0
Bóng già đeo vàng giả sửa như chó,2
Hoàng Đức Ngọc joke cái lồn chứ joke =)),1
"Lít xăng, cây kẹo, gạo, nước uống ... mày đang đống thế cả đấy thằng trẩu nhi ! Nói chuyện mở mồm đéo, đm, ngứa háng - văn hóa lắm cơ.",2
Đồ dỡ hơi,2
8 keo đang vật vã với 29 thứ tiếng rồi nên không làm phụ bếp được nữa kaka,2
"Cái page này phản động đấy, ad súc vật biết cc j đâu",2
Khung vang,0
gdd t vs t làm đc gì cho xh thig lquan đéo gì tới m với cái ch đang nói? thành phần như m tốt nhất nhập tịch TQ đi. xấu mặt VN lắm,2
Luật pháp nhug cug phai co tinh nguoi chư,2
Ôi dm phát biểu vây coi dân nhu đồ ngu chắc,1
Khổ quá,1
Quanh đi quanh lại chả hiểu cặc gì nghĩa là chả biết m có vòng vo hay không vòng vo . nói toàn mấy cái vớ vẩn lòng vòng đéo hiểu đk. Mà thế đéo nào lại gặp thằng nói nhiều vậy không biết nữa. Dm nói vậy đọc cả ngày cũng chốt lại vòng vo tam quốc . như tao nói mẹ ra luôn lòng vòng lm cái lồn gì.,2
Nguyễn Quốc An thứ học trò lồn,2
đúng quy trình cmnr =]],0
"Bạn nói chuyện ngu vkl thíu đéo gì con mà phải đợi con đéo cần mình .... Nó cần bạn thì cho câu tl mẹ rồi đéo phải kêu bạn đợi, mục đích đợi của nó là coi có tz nào ngon hơn bạn không thôi đéo có thì nó mới tìm đến bạn",2
Con này chắc ko dc di học,2
Hồ Nguyễn Quốc Phú thôi thôi chú câm mẹ cái mồm hộ tôi,2
Chán ông già vl🙂,1
"Ông im mẹ mồm đi,xl quen mồm",2
Tuy rằng anh nói rất Thuyết phục nhưng em vẫn phải mua ✌,0
Chất tiền đoán nữa 2017 xe về 2018 xe về năm 2019 xe về tiền đoán xa chúc 2022,0
Lê Văn Đạt 😞 ở nhà bùn quá ạ huhu,0
Đi dự giờ về nhớ mang giáo án xịn sò nha thầy. Iu abe :3,0
Lê Thuần Triệu official bóng dơ này bán đồ giả nhe bạn nó khịa minh hiếu nên fan tag minh hiếu vào nhé,2
Cút mẹ luôn đi chứ tạm cl,1
Nhìn mặt sáng sủa thế ko biết tối thì sao nhỉ. Và cái kết,2
Họ bị mù mà !!! Tiền che hàng cave đi rồi chúng cơ quan thiểu năng ko thấy đâu,2
Cayyyy😂,0
"Lại nghĩ cảnh tập trận chống bạo động đại hội Đảng. Cứ tập trận như đúng rồi, sợ dân ta đến biểu tình nên phải làm vậy đây mà",2
me may du,1
cái loai pe de thiet thoi nam,1
Con gia nay sao ra duong duong xe no tong chet me duoi gam xe,2
Hông cho tụi tui được nghỉ mà thắng... thắng cái puồi à,1
Chào các bạn mình là Bạch Thái Long lộn Thái Linh,0
đm tao cười đái =))))))))))))))),0
Ngu chua tung co di mua do phe thai ve xai made in tau khua dat nuoc ngoc dau ko noi la do lanh dao ngu ngoc,1
Tối nay shop acc thầy Ba sẽ có nhiều acc hơn để chúng ta mua :)),0
"Đọc thì cũng thấm, cũng hiểu cái ý của bài viết ... Nhưng ngôn từ hình như quá nặng nề :(",0
đcm 😒 sau có con cho hút cỏ chữa bệnh chứ đéo đưa đi bệnh viện 😒,1
"Đối với csbv mà nói thì lợn, bò cũng có thể làm lãnh đạo là chuyện rất bình thường .",2
"Trông như thằng điên, hãm",2
"con này thực sự nó giống như con thú nhốt lâu ngày, nó chửi cả dân tộc, cho dù thế nào chăng nữa nó cũng phải được truòng trị để làm gương cho những kẻ khác việc nó xin lỗi mọi người có chấp nhận chăng nữa chẳng qua là một tình tiết giảm nhẹ thôi chứ còn tội của nó thì không thể tha thứ được.",2
Lan Hoa mấy đứa suốt ngày bảo người ta đạo này nọ cả đời chỉ núp dưới bóng của người khác 🙂,2
Má nứng quá aiu ơi,1
Ở với + sản..bạn đấu tranh họ cho bạn là phản động...khi + sản sai...nó sẽ rút kinh nghiệm..đậu xanh rau muống..,2
DIễn tập chống khủng bố ở Sài Gòn.,1
"Khi sự thật nó trần trụi thì chả con bò nào chịu như thế cả. Tư duy chỉ cần thắng bóng đá còn nô lệ, ô nhiễm chết lần chết mòn, dân tộc suy vong thì mặc kệ. Chính điểm yếu này mà tầng lớp thanh niên VN bị CS dắt mũi như những con lừa chỉ bằng vài trận bóng. Sự Thật luôn nghịch nhĩ.",2
Mình ko đồng tình với mụ này..nhưng mình lại kết cái câu b k c đẽ... vì mình thấy bọn b k đa phần sống rất chó..nên mình cũng rất ghét...xin lỗi những người ít ỏi b k có đạo đức nhé...,2
Nhung Be hihi sắp đến nhà r,0
"Đéo tin! Mèo rồi lại hoàn mèo thôi! Dăm ba bữa rồi chìm thôi quá lắm thì kiểm điểm, rút kinh nghiệm",1
"Nói kiểu bình dân cho dễ hiểu thằng ăn cướp mà còn mang huy hiệu Đảng thì phải tin nó chứ , không tin nó thì coi như đứng về phía thế lực thù địch tức là thân địch tức là chống Đảng rồi vì Đảng không có thói quen làm từ thiện chỉ thích nhảy Vào Vớ Vét Về thôi nhé .",2
:>>>>>> taocutaodiia :)))) nghiệp quá cô 3 ư :>>,2
Ghé shop em lựa đồ Unisex và Hàng QC siêu xinh các bác ơi 💥🍊💥 Shop em bao check hàng trước khi nhận nha 👏🏾🖤,0
pts quá đáng vl 🤧,0
Thầy câm mẹ mồm đi không em đấm cho bây giờ,2
"bọn dlv hài thật =)) D*t me thằng ăn thuế của dân mà sống thì giúp dân là chuyện đương nhiên và lẽ đương nhiên chúng ta vẫn kính trọng họ , còn người ko ăn thuế , nộp thuế lại tự bỏ tiền túi ra giúp dân thì chúng nó chửi như chó, chúng nó chỉ làm xấu đi hình ảnh người chiến sĩ của chúng nó mà thôi",2
Bạn ấy nói thì đúng nhưng nó tỉ lệ nghịch với cái họ làm nói toẹt ra bọn đa cấp toàn nói đạo lí nên mới nhiều ng bị lừa,2
Bác hãy ủng hộ VN hiện tại và đừng chống phá nữa,0
Anh Thư mấy lần đag bú cho chồng c cũng hay cười dị á 🙂 cái giờ c thèm ổng đ’ cho c bú nữa 😭,1
No qua ma oi nguoi ta giau kg ai ma dem khoe nhu ma dau noi la biet no roi 2020 ruoc ma ve no dum nha con khoai dot phao,2
Sảm sì đú,1
Cứ như mấy ông trại tâm thần nghịch kiến ấy nhỉ,2
Link đâu thằng kia,0
Dm pr game nào để t còn chốn,1
chẳng bảo sao việt nam gần đây ung thư càng tăng,1
Co oi mieng linh nhu lon nguoi ta co thang vay do co,2
Vui cùng em bóp vú bên đường 🤭🤭🤭,1
mãi iuuuu,0
Nghe ông này nói huề cả làng. Chuyện đã rồi ko ! ko có câu nào khẳng định,0
Hay lắm anh Trung Quảng Cáo,0
khổ thân a tôi :3,0
Chị ba ơi chị thiệt là đẹp gái. Mà chị có hai cái hòn dái.,2
Vũ Văn Hiệp học trò như đách lồn :)),2
"Oày,chức quyền đều mua thì biết cái quái gì mà bảo sao không phát biểu theo kiểu ""ngu học"" thế được.Mang tiếng giám đốc sở xây dựng mà một tí chuyên môn nghiệp vụ thì cũng dần dần hiểu ra bỏ bao nhiêu là ""tiền"" cho cái chức đó rồi đó.Phát cho bé 1 phiếu vì sự ""ngu dốt"" của bé :))",2
Vl fake,1
Thuykieu Tran chán cực phí tiền . T dễ tính vđ xem xong toàn ngủ,1
Tao lao .nói chuyện hoan tưởng,1
Bỏ hết sĩ diện,0
Thật là nhục nhã,1
2 cái lỗ mũi to zậy mà vẫn thấy ngột ngạt là sao nhỉ🙄🙄,1
Con cac,1
Kể từ đó không ai thấy 2 con mãnh thú nữa :)),0
Tinh trùng Khuyết tật,2
Mày đéo xứng đáng làm người dân nam định,2
Non Nguoi hue ... kg phai bac ky,0
Linh An đeo hỉu hahhaha,0
Sy Nguyen tàu bay của cái ông đeo kính đen giữa ảnh đó :v,0
Minh hiếu có cặt linh cá lóc có lồn 2 đua bay loạn luan di kiếm đứa con nuoi,2
thề nhìn giống anh pew vl mà anh cứ bảo không phải,0
mà thanh toán qua master là đc giảm thêm 5tr,0
"Giờ tao chỉ mong bóng đá đến sớm . Để lu ngu no tràn ra đường hít thêm khí chết bớt , mới tỉnh đc .",2
"Nam Bắc gì, cứ nói tới người Việt + là ko chỉ thế giới mà chính ""đồng bào"" ta cũng nổi hết da gà! Từ xấu hổ đâu đủ để diễn tả! Đã có hiện tượng lãng xa đồng hương và ko nhận mình là người Việt + trong giao tiếp xã hội khi đi nước ngoài! Dính nhiễm loại virus + này là HẾT THUỐC CHỮA! Than ôi!",2
Lỗ đít nè chơi đi,1
"đm , đúng là mặc đồ như cái quanque thiệttt 🤦🏻‍♀️",1
Đổi cờ hay kỳ gì cũng không đổi cái rẻ rách 3/ đâu nha bác :),2
Khổ thân anh độ giải này mà nát mấy ông anti lại um lên cho mà xem ... Rồi team lại đủ thứ buồn. Còn ngày mai nữa mong các anh cố gắng,0
Tien tri cau tieu,1
chung no ngam suong het roi...,0
Đm Gội Làm Lồ.n Gì!,2
Trí Hoàng,0
"có ai biết làm cách nào để tìm lại được, đồng đội, đồng chí, hay bạn hữu cùng đơn vị của người trong bức ảnh không.",0
